prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at
石川県,ishikawa,かほく市,太陽自動車学校,https://isun.co.jp/,1,0,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,七尾市,七尾自動車学校,https://www.nanao-drive.co.jp/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-24
石川県,ishikawa,加賀市,加賀自動車学校,https://kanankaga.co.jp/kaga-ds/,1,0,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-24
石川県,ishikawa,小松市,こまつ自動車学校,https://www.komatsu.ne.jp/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,小松市,石川県加南自動車学校,https://kanankaga.co.jp/kanan-ds/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,白山市,北陸中部自動車学校,https://www.hokuchu.co.jp/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,羽咋市,千里浜なぎさドライビングスクール,https://www.iac-ds.co.jp/chirihama/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,輪島市,輪島綜合自動車学校,http://ringisland.jp/jidousyagakkou2.html,1,0,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,
石川県,ishikawa,野々市市,北鉄自動車学校,https://www.hokujiko.co.jp/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,金沢市,ドライビングスクールエクシール城東,https://exceel.co.jp/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,金沢市,大徳自動車学校,https://www.daitoku.net/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,金沢市,東部自動車学校,https://www.kanazawa-tobu.ac.jp/,1,1,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-23
石川県,ishikawa,鳳珠郡能登町,能登自動車学校,https://www.isun.co.jp/noto/,1,0,https://www2.police.pref.ishikawa.lg.jp/application/R07%E6%8E%B2%E8%BC%89%E3%83%BB%E5%88%9D%E5%BF%83%E4%BA%8B%E6%95%85%E7%8E%87_3.pdf,2026-08-24
