prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at
佐賀県,saga,三養基郡基山町,基山ドライビングスクール,https://kiyama-ds.com/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,伊万里市,伊万里自動車学校,https://imari-ds.com/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,佐賀市,ふじ自動車学校,https://sg-fj-ds.com/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,
佐賀県,saga,佐賀市,南佐賀自動車学校,http://www.minamisaga-ds.jp/main/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,佐賀市,大町自動車学校鍋島校,https://www.oomachi-mc.co.jp/nabeshima/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,唐津市,唐津自動車学校,https://www.karatsu-ds.co.jp/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,唐津市,虹の松原自動車学校,https://www.niji-ds.co.jp/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,武雄市,武雄自動車学校,https://takeods.com/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,杵島郡大町町,大町自動車学校,https://www.oomachi-mc.co.jp/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,鳥栖市,南鳥栖自動車学院,https://minamitosu.gr.jp/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
佐賀県,saga,鹿島市,鹿島自動車学校,https://kashima-ds.jp/,1,1,https://www.police.pref.saga.jp/menkyo/menkyo_sonota/_5083.html,2026-08-23
