prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at
鹿児島県,kagoshima,いちき串木野市,串木野自動車教習所,https://kushikino.co.jp/,1,0,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,南さつま市,加世田自動車学校,https://www.kaseda-ds.co.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,南九州市,知覧高等自動車学校,https://www.chiran.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,出水市,出水自動車教習所,https://smileanddrive.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,大島郡徳之島町,徳之島自動車学校,https://ds-tokunoshima.com/,1,0,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,奄美市,奄美自動車学校,https://amami-ds.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,姶良市,あいら自動車学校,https://www.aira-ds.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,志布志市,シブシ昭和自動車学校,https://shibushishowa-ds.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,志布志市,志布志自動車学校,http://www.shibushi-ds.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-25
鹿児島県,kagoshima,指宿市,指宿中央自動車学校,https://ibusuki-ds.co.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,枕崎市,南海自動車学校,https://www.nankaids.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,伊佐市,大口自動車学校,http://okuchi-ds.com/,1,0,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-25
鹿児島県,kagoshima,薩摩川内市,南九州自動車学校,https://www.nan9ds.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,薩摩川内市,福崎自動車学校,https://fukuzaki-ds.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,西之表市,種子島自動車学校,https://tanegashima-ds.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,鹿屋市,鹿屋寿自動車学校,https://kotobuki-ds.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,鹿屋市,鹿屋自動車学校,https://kanoya-ds.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,鹿児島市,マジオドライバーズスクール鹿児島校,https://www.magionet.co.jp/kagoshima/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,鹿児島市,南日本自動車学校,https://minaminihon-ds.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,鹿児島市,吉野自動車学校,http://yoshino-ds.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,鹿児島市,玉里自動車学校,https://www.tamazato.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,鹿児島市,田上自動車学校,http://tagamids.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,鹿児島市,谷山中央自動車学校,http://taniyama-ds.co.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,阿久根市,マキオドライビングスクール,https://dsmakio.com/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,阿久根市,阿久根自動車教習所,https://www.akune-ds.jp/,1,0,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,霧島市,国分隼人自動車学校,https://www.hayato-ds.co.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-23
鹿児島県,kagoshima,霧島市,空港自動車学校,https://kuko-ds.jp/,1,1,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
鹿児島県,kagoshima,霧島市,霧島マキゾノ自動車学校,https://kirishimamakizono-ds.com/,1,0,http://www.ka-shiteikyo.school-info.jp/list.html,2026-08-24
