prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at
岩手県,iwate,一関市,一関第一自動車学校,https://ichinoseki-ds.co.jp/,1,0,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,一関市,一関自動車学校,https://ichijikou.com/,1,0,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,一関市,千厩自動車学校,https://semmaya-ds.co.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,久慈市,久慈自動車学校,https://www.kuji-js.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,北上市,北上自動車学校花北校,https://kitaji.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,大船渡市,大船渡自動車学校,https://ofunato.sakura.ne.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,奥州市,前沢自動車学校,https://www.mds-cow-facetosmile.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,奥州市,水沢自動車学校,https://mizusawa-ds.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,奥州市,江刺自動車学校,https://esashi-ds.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-24
岩手県,iwate,奥州市,第一自動車学校,https://daiichi-ds.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,宮古市,宮古ドライビングスクール,https://miyako-ds.co.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,岩手郡岩手町,岩手中央自動車学校,https://www.chuo-driving.net/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,滝沢市,STモータースクール,https://st-ms.co.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,盛岡市,STモータースクール南校,https://www.st-ms.co.jp/south/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,盛岡市,中央自動車学校,https://www.chuo-driving.net/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,盛岡市,岩手自動車学校,https://iwate-driving.com/,1,0,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,盛岡市,盛岡南ドライビングスクール,https://www.moriokaminami.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,盛岡市,盛岡自動車学校,https://morioka-ms.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-24
岩手県,iwate,紫波郡紫波町,紫波中央自動車学校,https://www.shiwachu.jp/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,花巻市,花巻自動車学校,https://hanamaki-ds.net/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,花巻市,高文自動車学校,https://www.takabun-drive.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,西磐井郡平泉町,平泉ドライビングスクール,https://hiraizumi.si-dsg.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,釜石市,三陸自動車学校,https://sanriku-ds.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,遠野市,遠野ドライビングスクール,https://tono.si-dsg.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
岩手県,iwate,陸前高田市,陸前高田ドライビングスクール,https://takata.si-dsg.com/,1,1,https://iwate-siteikyou.sakura.ne.jp/kyoshujo_list/,2026-08-23
