prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at
茨城県,ibaraki,ひたちなか市,ひたちなか自動車学校,https://hitachinaka-ds.co.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,つくばみらい市,取手自動車教習所,https://torikyo.menkira.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,つくば市,つくば自動車学校,https://tsukuba-ds.com/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,つくば市,上筑波自動車学校,https://kamitsuku.menkira.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,つくば市,学園中央自動車学校,https://gakuen-menkyo.jp/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-24
茨城県,ibaraki,北茨城市,北茨城自動車学校,https://ecodrivers.info/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,古河市,古河第一自動車学校,https://www.kogadaiichi.co.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,土浦市,土浦北インター自動車学校,https://www.iac-ds.co.jp/tsuchikita/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,土浦市,土浦自動車学校,https://tsuchikyo.menkira.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,土浦市,茨城けんなん自動車学校,https://www.iac-ds.co.jp/kennan/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,坂東市,岩井自動車学校,https://181jikou.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,小美玉市,羽鳥自動車学校,https://www.hatori-ds.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,守谷市,守谷自動車学校,https://www.moriyads.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,常陸大宮市,大宮自動車教習所,https://ohmiyajikyo.co.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,水戸市,昭和自動車教習所,https://www.showa-driving.jp/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,水戸市,茨城県自動車学校水戸校,https://ibarakiken-ds.com/mito/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,潮来市,潮来自動車教習所,https://itako-ds.co.jp/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-24
茨城県,ibaraki,猿島郡境町,茨城県自動車学校境校,https://ibarakiken-ds.com/sakai/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,神栖市,矢田部自動車教習所,https://www.yatabe-ds.com/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,神栖市,鹿島自動車教習所,https://kashimads.com/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,稲敷郡阿見町,茨城県自動車学校土浦校,https://ibarakiken-ds.com/tsuchiura/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,笠間市,友部自動車学校,https://tomobe-ds.com/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,笠間市,笠間自動車学校,http://www.kasama-ds.com/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,筑西市,明野自動車学校,https://www.akeno-ds.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,筑西市,茨城県西自動車学校,https://kensei.menkira.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,那珂市,ドライビングスクール那珂,https://drivingschool-naka.co.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,石岡市,茨城県石岡自動車学校,https://ishioka-ds.com/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,日立市,茨城県日立自動車学校,http://www.hanayama-ds.co.jp/,1,0,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-24
茨城県,ibaraki,鉾田市,鉾田自動車学校,http://hokota-ds.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-24
茨城県,ibaraki,鹿嶋市,鹿島中央自動車学校,https://kashichu.menkira.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
茨城県,ibaraki,龍ケ崎市,竜ヶ崎自動車教習所,https://www.ryukyou.co.jp/,1,1,https://www.pref.ibaraki.jp/kenkei/a03_license/school/list.html,2026-08-23
