prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at
新潟県,niigata,三条市,三条中央自動車学校,https://sanjochuo.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,三条市,三条自動車学校,https://www.sanjo-ds.co.jp/,1,0,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,上越市,みどり自動車学校,https://midorids.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,上越市,上越自動車学校直江津教習所,https://joetsu-ds.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-24
新潟県,niigata,上越市,上越自動車学校高田教習所,https://joetsu-ds.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,上越市,柿崎自動車学校,https://ssd-kakizaki.jp/,1,0,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,佐渡市,佐渡自動車学校,http://sado-ds.co.jp/,1,0,https://niigatashiteikyo.or.jp/school_list/,2026-08-24
新潟県,niigata,南魚沼市,六日町自動車学校,https://6ds.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,南蒲原郡田上町,田上自動車学校,https://www.tagami-ds.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,十日町市,十日町自動車学校,https://tokamachi-ds.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,小千谷市,小千谷自動車学校,https://www.ojiya-ds.jp/,1,0,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新潟市中央区,新潟中央自動車学校,https://www.ncds.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-24
新潟県,niigata,新潟市中央区,新潟関屋自動車学校,https://www.sekiyads.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新潟市北区,豊栄自動車学校,https://www.safetydrive.co.jp/toyosaka/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-25
新潟県,niigata,新潟市南区,白根中央自動車学校,https://www.shirone.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新潟市東区,新潟自動車学校,https://www.shagaku.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新潟市東区,東新潟自動車学校,https://higashids.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新潟市秋葉区,新津自動車学校,https://www.niitsu-ds.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新潟市西区,新潟文化自動車学校,https://niigatabunka.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新潟市西蒲区,巻中央自動車学校,https://makichuo.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-24
新潟県,niigata,新発田市,マツキドライビングスクール新潟西しばた校,https://nishishibata-ds.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,新発田市,新発田自動車学校,https://safetydrive.co.jp/shibata/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,妙高市,新井自動車学校,https://arai-ds.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,柏崎市,柏崎自動車学校,https://www.kashiwazaki-ds.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,燕市,つばめ中央自動車学校,https://www.tsubame-ds.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,糸魚川市,糸魚川自動車学校,https://niigata-ids.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,胎内市,中条自動車学校,http://www.nakajo-ds.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,見附市,見附自動車学校,https://www.mituke-jidousiya.jp/,1,0,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,長岡市,中越自動車学校,https://www.cds625.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,長岡市,大河津自動車学校,https://www.z-ookodu.com/,1,0,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,長岡市,関原自動車学校,https://www.sekihara-ds.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,長岡市,長岡文化自動車学校,https://bunka.cds625.com/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-24
新潟県,niigata,阿賀野市,水原自動車学校,https://www.unten.co.jp/,1,1,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
新潟県,niigata,魚沼市,魚沼中央自動車学校,https://uonuma-ds.com/,1,0,https://niigatashiteikyo.or.jp/school_list/,2026-08-23
