prefecture,prefecture_slug,city,name,official_url,futsuu_nirin,oogata_nirin,source_url,verified_at
長野県,nagano,上伊那郡辰野町,辰野自動車学校,https://www.tatsuno-ds.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,上田市,上田自動車学校,https://en.8800uds.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,上田市,真田自動車学校,https://www.sanada-ds.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,中野市,中野自動車学校,http://nakano-ds.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,伊那市,伊那自動車教習所,https://www.ijk.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,佐久市,臼田自動車教習所,http://www.usuda-ds.co.jp/,1,0,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-25
長野県,nagano,佐久市,浅間佐久自動車学校,https://www.asamasaku-ds.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,佐久市,軽井沢西ドライビングスクール,https://karuizawa-ds.com/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,千曲市,千曲自動車学校,https://maxdrs.com/,1,0,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,下伊那郡喬木村,アジマ自動車学校,https://www.iac-ds.co.jp/ajima/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,下伊那郡高森町,天竜自動車学校,https://tenryu-drivingschool.com/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,大町市,大町自動車教習所,https://syakou.co.jp/,1,0,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,安曇野市,穂高自動車学校,https://www.hotaka-ds.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,塩尻市,信州塩尻自動車学校,https://shiojiri.sjds.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,岡谷市,岡谷自動車学校,http://www.okajiko.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,松本市,信州松本つかま自動車学校,https://tsukama.sjds.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,松本市,信州松本もとまち自動車学校,https://motomachi.sjds.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,茅野市,茅野自動車学校,https://chinokyo.co.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,諏訪市,諏訪中央自動車学校,https://suwakyo.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,長野市,ドリームモータースクール昭和,https://www.dmsnet.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,長野市,長野中央自動車学校,https://www.chuo-drivingschool.com/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,長野市,長野自動車学校,https://www.nagano-drivingschool.com/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,須坂市,ドリームモータースクール須坂,https://www.dmsnet.jp/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,飯田市,飯田自動車学校,https://iida-ds.com/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
長野県,nagano,駒ヶ根市,駒ヶ根ドライビングリゾート,https://www.shinshu-komagane.com/,1,1,https://e-office.gr.jp/kyosyujyo/list.htm,2026-08-23
